train_loss,valid_loss
4.643643572926521,4.593892574310303
4.50461508333683,4.592077138264974
4.424458846449852,4.565831707000733
4.388278007507324,4.44282287979126
4.330348566174507,4.415877586364746
4.305926024913788,4.388388061523438
4.2756794691085815,4.3419124717712405
4.243064135313034,4.240775369008382
4.235795930027962,4.140622362136841
4.179283767938614,4.107782006581624
4.18391065299511,4.125082004547119
4.163902550935745,4.052364317576091
4.111217066645622,3.8833783047993977
4.078850857913494,3.8909366976420086
4.062906742095947,3.8575628178914387
4.019682429730892,3.8761502126057943
3.9639402702450752,3.8852680778503417
3.9141797870397568,3.674064671198527
3.8894140794873238,3.7486862665812173
3.834543064236641,3.6874222456614176
3.801676169037819,3.5467122701009113
3.7609880343079567,3.6278184083302816
3.7262948006391525,3.3876283486684162
3.6789215952157974,3.4665965169270834
3.6335113868117332,3.5588252652486165
3.582265831530094,3.4119163195292157
3.5645718425512314,3.250980244954427
3.5150172635912895,3.725536496480306
3.502769984304905,3.196030220031738
3.461703881621361,3.156829288482666
3.405305355787277,3.046226215362549
3.3443044498562813,3.0174212646484375
3.3634161576628685,3.167779249827067
3.3223004266619682,2.9701971950531005
3.2960297763347626,3.0732583541870118
3.290110796689987,2.9723745555877685
3.2314331233501434,3.3154097429911293
3.2245689257979393,2.92770454788208
3.219969630241394,3.031836982091268
3.205975092947483,3.118162877400716
3.165312796831131,2.98343044090271
3.1546743363142014,2.7586842269897462
3.137424498796463,2.7970753949483234
3.122894234955311,2.800517203648885
3.0986568480730057,2.708708537419637
3.1088472604751587,2.7669908599853517
3.0435976088047028,2.858200896581014
3.058541640639305,2.6666844603220623
3.0462002381682396,2.7226186288197836
3.0086291059851646,2.6268882853190103
3.0114519372582436,2.566905314127604
3.026344560086727,2.7062794914245605
2.9590025916695595,2.60121121152242
2.9761113300919533,2.7688746007283527
2.9800636917352676,2.523591672261556
2.951867088675499,2.5991147365570066
2.9670173600316048,2.5908749809265137
2.9386501386761665,2.628903923034668
2.9183892011642456,2.4994864355723063
2.9106126502156258,2.4688729813893637
2.934341885149479,2.5784294764200846
2.9181084409356117,2.584007288614909
2.87483998388052,2.5914660523732502
2.8915868252515793,2.4515256824493408
2.8932382315397263,2.756993803660075
2.8764151856303215,2.5223465677897137
2.868411011993885,2.4321368865966795
2.852143846452236,2.628757042566935
2.8379973471164703,2.519652214686076
2.857092574238777,2.4265275993347166
2.8450906798243523,2.4191798973083496
2.8234084397554398,2.397847007115682
2.8287300541996956,2.517115977605184
2.825146235525608,2.389603675842285
2.8277335837483406,2.444841630935669
2.817437954246998,2.4183907311757404
2.80671963095665,2.4007446931203207
2.7870975881814957,2.4505614954630532
2.806456796824932,2.3794549458821614
2.806120052933693,2.41852961285909
2.766507066786289,2.3606767705281575
2.77498297393322,2.393028397878011
2.8106183260679245,2.456235659281413
2.7832551524043083,2.364832809448242
2.759866088628769,2.479513573328654
2.766006179153919,2.4440319029490154
2.749205209314823,2.276931613922119
2.7593914568424225,2.324983035405477
2.7663132548332214,2.366316722869873
2.74233328551054,2.3815886287689207
2.7337405532598495,2.4787306207021076
2.75544136762619,2.3761058807373048
2.694848120212555,2.5191992479960126
2.702175512909889,2.5205854657491047
2.7294424772262573,2.273851552963257
2.689405880868435,2.2537322940826416
2.6832785680890083,2.2932121232350666
2.6904556080698967,2.422231454849243
2.6791124045848846,2.243188158035278
2.685105472803116,2.3923834292093913
2.69314593821764,2.2632159144083657
2.6577858552336693,2.288900110880534
2.70959959179163,2.2101315638224284
2.662865586578846,2.5607184982299804
2.663232207298279,2.2561442279815673
2.6762925758957863,2.2522093664805096
2.6768087074160576,2.4111662146250405
2.649343676865101,2.2411335277557374
2.6455235183238983,2.428927863438924
2.654315508902073,2.269561273574829
2.6203412488102913,2.232439147313436
2.6269285902380943,2.215933890024821
2.6362206488847733,2.243890463511149
