train_loss,valid_loss
4.609393060207367,4.587762886047363
4.45224167406559,4.553252456665039
4.373617008328438,4.4559570528666175
4.290074005723,4.433331077575684
4.250406831502914,4.343268716176351
4.19441781938076,4.297820519765218
4.129857853055,4.156722099304199
4.079807944595814,4.160249289194743
4.024790294468403,3.9077939020792645
3.9542147517204285,3.81217586517334
3.886068247258663,3.739581738789876
3.837867207825184,3.57028670501709
3.7349122017621994,3.647499045054118
3.6941673681139946,3.4295876229604083
3.621609643101692,3.6051457901000976
3.5402354076504707,3.460869126637777
3.4747395664453506,3.126689707438151
3.410360239446163,3.288009691874186
3.332949385046959,3.2151352519989014
3.30651568621397,3.2180856285095216
3.2711943611502647,3.1766648604075116
3.197823889553547,3.128622605641683
3.1240883618593216,2.8911260732014976
3.0971082597970963,2.9729352951049806
3.0531771034002304,3.008515864690145
3.001578539609909,2.8693789863586425
2.9778556674718857,3.1961513430277506
2.9243625923991203,2.838145886739095
2.906751625239849,2.6852125244140623
2.854625955224037,2.943432133992513
2.8263669312000275,2.714338949203491
2.8191349282860756,2.643727849960327
2.7929773554205894,2.8332821718851724
2.7914565429091454,2.6891262442270913
2.7241377010941505,2.7815742410024007
2.710443839430809,2.6733636646270753
2.714224487543106,2.5866756483713784
2.6482334211468697,2.6167009557088217
2.653126008808613,2.653257199605306
2.6452468186616898,2.443878724416097
2.577657788991928,2.656201564788818
2.6262031346559525,2.487862272898356
2.6017033085227013,2.418747433344523
2.565975181758404,2.4159897708892824
2.535521060228348,2.7931058705647787
2.537437528371811,2.4118752053578696
2.509804241359234,2.365737855911255
2.5427984967827797,2.307879416147868
2.5169783011078835,2.426452002207438
2.4665423035621643,2.498575084686279
2.4935909286141396,2.3228229859670004
2.4652592167258263,2.5486352990468344
2.423209674656391,2.482743631362915
2.4612758979201317,2.474574643452962
2.4345086440443993,2.3714061794281007
2.4029345735907555,2.415917243321737
2.4068403095006943,2.2700031356811525
2.40505488216877,2.273895760854085
2.3529660552740097,2.361448616027832
2.3704772666096687,2.5730460090637206
2.412265658378601,2.337814791361491
2.347501218318939,2.439101864496867
2.330194763839245,2.2787795130411785
2.3701810613274574,2.31232186571757
2.320922464132309,2.3261727135976153
2.3044249564409256,2.4218529974619547
2.329723834991455,2.266849021275838
2.3165238201618195,2.2891685517628986
2.3276530355215073,2.2938872089385987
2.3124661818146706,2.438686772664388
2.274814620614052,2.2845574760437013
2.294173076748848,2.285205680211385
2.277412071824074,2.2167543331782023
2.2783573642373085,2.4873773517608644
2.250315621495247,2.2601732069651286
2.289675071835518,2.327853712717692
2.2620126605033875,2.431252941131592
2.2364569529891014,2.3191707344055175
2.241324760019779,2.208856210708618
2.2509312480688095,2.3457911688486734
2.187802314758301,2.322226426442464
2.24444267898798,2.2131383701960248
2.2146438658237457,2.2313762664794923
2.2063099071383476,2.2237927697499593
2.2042949572205544,2.272166944503784
2.2092188745737076,2.1864502143859865
2.1923435255885124,2.403145173072815
2.199492186307907,2.222018918991089
2.2078752517700195,2.115831499417623
2.1680771559476852,2.219389821370443
2.212949223816395,2.2097631174723307
2.228845998644829,2.1383970715204876
2.1421360448002815,2.230704918861389
2.185170531272888,2.1659247862497963
2.176245130598545,2.2416398480733237
2.1129529997706413,2.3488131987253826
2.166768439114094,2.151769291559855
2.169763717800379,2.0889923629760743
2.1071360372006893,2.255328482627869
2.1594928577542305,2.1352480767567954
2.1722702234983444,2.1376584447224936
2.111063126474619,2.1553840668996176
2.1492998339235783,2.3890832856496176
2.14535403996706,2.2464801864624024
2.1214072443544865,2.344365088780721
2.12630882114172,2.1788202699025474
2.120685499161482,2.1354623044331866
2.0916788950562477,2.1606495800018313
