train_loss,valid_loss
4.510263096541166,4.557743064880371
4.363993048667908,4.407887435913086
4.230642560869455,4.188893754323324
4.1598904728889465,3.998615149815877
4.080575251951814,3.89262739944458
4.000985601916909,3.7892364870707196
3.8591088075190783,3.7127756703694663
3.8269217628985643,3.8235790939331054
3.7197082731872797,3.5076557242075603
3.6540415715426207,3.4188219299316405
3.597049668431282,3.391735417683919
3.52820354513824,3.338828261057536
3.446239821612835,3.1941475397745767
3.3667413368821144,3.2732287451426187
3.3130780067294836,3.026281246821086
3.232147829607129,3.0519046389261884
3.212254462763667,2.9301625531514484
3.155656810849905,2.9481507720947264
3.1055468935519457,2.8181184686024983
3.0521950349211693,2.8644124285380044
3.0074320547282696,2.7714586919148765
2.981672514230013,2.779275716781616
2.9524568896740675,2.7491277802785237
2.907951293513179,2.797009330749512
2.8636326286941767,2.7003461678822833
2.83064067363739,2.6720211391448974
2.7943482846021652,2.5983627732594807
2.7716615814715624,2.6466021162668865
2.7319481521844864,2.603141056696574
2.705085102468729,2.5740786870320638
2.6731056664139032,2.6147605838775636
2.6654869597405195,2.5308608519236246
2.6300223041325808,2.5663892879486085
2.6118485871702433,2.4832053146362303
2.5838759131729603,2.5201646073659263
2.5806398689746857,2.5071322422027587
2.5599933713674545,2.6080563424428305
2.52605246566236,2.4531581274668377
2.5180734414607286,2.46379900487264
2.4898327765986323,2.475538973490397
2.460175972431898,2.6307284189860027
2.4428319204598665,2.3918990109761555
2.437389487400651,2.4984321365356443
2.4039022997021675,2.4735741316477458
2.404130737297237,2.5129264316558837
2.3783659813925624,2.447098522186279
2.361482234671712,2.4788263982137044
2.338802156969905,2.433043166478475
2.3612518329173326,2.4042377630869547
2.306662905961275,2.3749133179982502
2.3124725595116615,2.4379133974711102
2.2987926667556167,2.413815727233887
2.2811170956119895,2.3624219824473065
2.2279358841478825,2.4804010531107585
2.277946359477937,2.367674840927124
2.23938444070518,2.4157392450968422
2.282548289746046,2.4374913845062256
2.244178376160562,2.4968567434946696
2.2117670215666294,2.5147461376190186
2.196921651251614,2.3878136653900146
2.207286194898188,2.343576058705648
2.1647765059024096,2.523417251586914
2.1715489886701107,2.3758625755310057
2.171458532102406,2.4652656275431317
2.1544668124988675,2.350930369059245
2.1595770260319114,2.3777858454386394
2.1440236419439316,2.3568175233205158
2.1257951324805617,2.40511297861735
2.0859725335612893,2.4000497531890868
2.074912577867508,2.335379377365112
2.083513026125729,2.389976951599121
2.0978028485551476,2.3643419895172118
2.089754461310804,2.349652140935262
2.0633306363597512,2.4209327685038247
2.0640988890081644,2.3733571783701577
2.0503563582897186,2.458759901046753
2.0544163919985294,2.384559595108032
2.0553763825446367,2.414904712677002
2.030112219043076,2.365377424875895
2.039531229995191,2.400699577967326
