train_loss,valid_loss
5.702720284461975,4.604051731109619
4.60397344827652,4.603089800516765
4.590058326721191,4.5793879597981775
4.571974843740463,4.56708935546875
4.568880677223206,4.5460783449808755
4.547726511955261,4.527696355183919
4.51330029964447,4.488898152669271
4.506411850452423,4.469971199035644
4.498486399650574,4.470281814575196
4.478303670883179,4.462110590616862
4.473430246114731,4.441679529825846
4.463732659816742,4.426965979258219
4.460933446884155,4.422534536997477
4.511674702167511,4.421919494628907
4.461722642183304,4.423390380859375
4.463529646396637,4.451301961263021
4.4457418620586395,4.407302708943685
4.44923460483551,4.412557090759277
4.4325942397117615,4.396794616699219
4.441309213638306,4.39981622950236
4.449952811002731,4.398114613850911
4.4875160455703735,4.456899897257487
4.491312175989151,4.480649710337321
4.481238603591919,4.418372044881185
4.484067648649216,4.466432055155436
4.475312024354935,4.430006103515625
4.457218319177628,4.398646377563477
4.452535778284073,4.405649531046549
4.442461788654327,4.392876636505127
4.43148809671402,4.390112906138103
4.4325767159461975,4.40221976852417
4.439065903425217,4.415924748738607
4.428040772676468,4.400862943013509
4.431086629629135,4.380817324320475
4.431288957595825,4.382536293029785
4.424619019031525,4.385264813741048
4.432859003543854,4.387969851175944
4.4342736303806305,4.375628041585286
4.424612909555435,4.387500797271729
4.418812781572342,4.376935874938964
4.4206337332725525,4.38874508412679
4.408555209636688,4.38321338780721
4.434441059827805,4.37319753519694
4.423453241586685,4.372980786641439
4.427116334438324,4.374438396453858
4.424201667308807,4.404318077087402
4.4158565402030945,4.383777224222819
4.424874812364578,4.368432224273682
4.425999611616135,4.387966145833333
4.426880031824112,4.413687536875407
4.428779482841492,4.3856901397705075
4.420415431261063,4.375498260498047
4.416831612586975,4.379098012288411
4.415985405445099,4.382298751831055
4.416769206523895,4.383371004740397
4.414638727903366,4.379672384897868
4.435188114643097,4.378884426116944
4.412750571966171,4.370924285888671
