train_loss,valid_loss
4.73383055627346,4.605153559366862
4.557464227080345,4.605185572306315
4.541943207383156,4.600796324412028
4.5025607496500015,4.639637219746907
4.47308349609375,4.702171268463135
4.439919605851173,4.6663258921305335
4.397660434246063,4.932821345011393
4.3717769384384155,4.6067691485087074
4.353856146335602,4.616997230529785
4.331042587757111,4.450377131144205
4.296046778559685,4.638036524454753
4.281286612153053,4.392004440307617
4.269276037812233,4.326247707366943
4.2441286444664,4.362236198425293
4.220530211925507,4.255345292409261
4.212975546717644,4.254658140182495
4.189685299992561,4.26829107538859
4.188801974058151,4.155720418294271
4.179795138537884,4.155501538594564
4.148902229964733,4.1073890419006345
4.122011698782444,4.1028832257588705
4.1125022023916245,4.158005579630534
4.108793646097183,4.059991353988647
4.093569613993168,4.041393632253011
4.105597235262394,4.044056463241577
4.065382435917854,4.0317900880177815
4.049045465886593,4.011721024831136
4.030736431479454,4.061000578562418
4.037850856781006,4.132695653279622
4.011306896805763,4.007609352111817
4.015855044126511,4.040128847757975
4.014547444880009,4.048709964752197
3.991772472858429,4.116279269536336
3.9974063709378242,3.9897412033081054
3.9659659266471863,4.01355962117513
3.9793421775102615,3.998701515833537
3.9569526687264442,4.016316558202107
3.9367564246058464,3.966242160797119
3.9558024257421494,3.9695073820749918
3.940947212278843,4.082813908259074
3.929348833858967,4.026129189809163
3.937798447906971,3.9707004585266112
3.9372016713023186,4.024019615809123
3.926916755735874,3.9561890379587807
3.905395984649658,4.026756673812867
3.9057183265686035,4.061348440806071
3.8914459720253944,3.9672838516235354
3.8944286927580833,4.012905395507812
3.8822673484683037,3.990693759918213
3.8675539642572403,3.935075419743856
3.8765391632914543,4.00591968981425
3.8657009080052376,3.9995653235117596
3.8285158798098564,3.9746453336079917
3.8417748734354973,3.9623183720906576
3.852910101413727,3.988935947418213
3.8229675218462944,3.9319710655212403
3.8484465330839157,4.053801215489705
3.838080368936062,3.964260737101237
3.8418642580509186,3.970513037363688
3.813742332160473,3.9654603385925293
3.825925663113594,3.934753690083822
3.813439279794693,3.947100424448649
3.7921450287103653,4.099385843912761
3.795453429222107,3.927452313741048
3.804661214351654,3.9677209955851236
3.7906509563326836,3.9207756017049156
3.8044297993183136,3.965400230407715
3.7565594986081123,4.061487557729086
3.782200336456299,4.025041649500529
3.7573011964559555,3.987653734207153
3.7408168092370033,4.0047986164093015
3.7614442110061646,4.030411251068116
3.7588004171848297,3.975911273956299
3.764504097402096,4.1228874524434405
3.7558218762278557,3.952417751312256
3.7868670523166656,3.9171959533691405
3.7098418623209,4.046682863871257
3.7502251267433167,4.054486754099528
3.732700988650322,3.969683846791585
3.7416504472494125,4.0151293792724605
3.740204870700836,3.966064261754354
3.7231092527508736,3.94235258547465
3.7182955592870712,3.9652469018300374
3.7473889589309692,3.959699864705404
3.6995265185832977,3.9464011732737223
3.7165960371494293,3.9446724033355713
