train_loss,valid_loss
4.848495900630951,4.587770444234212
4.573012322187424,4.52776155090332
4.608787566423416,4.569361966451009
4.530782520771027,4.50977267964681
4.512854605913162,4.4986773872375485
4.537546336650848,4.466098449707031
4.4879816472530365,6.113354927062988
4.785122781991959,4.575883739471435
4.546572983264923,4.508559221903483
4.497526228427887,4.390735753377279
4.403911828994751,4.214504219055176
4.4218761920928955,4.246580159505208
4.313626766204834,4.208395660400391
4.224117934703827,4.027512819925944
4.174499154090881,3.993910851796468
4.145297169685364,4.02524250793457
4.130747437477112,3.8904191767374674
4.089659035205841,3.8154734128316243
4.270486027002335,4.060274998982748
4.098668605089188,3.8373410212198893
4.061339735984802,3.824439271291097
4.0018792152404785,3.7517237733205158
3.99382121860981,3.7492522888183593
3.9715788811445236,3.7021494655609133
3.949688583612442,3.70084831237793
3.9313193410634995,3.812816661834717
3.9173331558704376,3.611348868687948
3.9296702444553375,3.605936337153117
3.853813514113426,3.6290318120320637
3.894002541899681,3.6036322657267252
3.835676833987236,3.564782498677572
3.8076702505350113,3.487542771021525
3.8435964435338974,3.4683577041625977
3.8107187300920486,3.4885110994974773
3.7670905888080597,3.502298926671346
3.752932235598564,3.4984738343556723
3.7757642716169357,3.5465956891377766
3.75549978017807,3.4262679926554362
3.7220413237810135,3.4027824160257976
3.7505291998386383,3.3987121887207032
3.7203197926282883,3.459371754964193
3.724658891558647,3.4528106282552082
3.7305026054382324,3.3732094179789227
3.6714643388986588,3.388978098551432
3.755028560757637,3.391340404510498
3.705682322382927,3.3439835872650145
3.70358769595623,3.3662029762268064
3.6363017857074738,3.3713774846394857
3.6742910891771317,3.3285743738810223
3.68809175491333,3.5480422528584796
3.66909883916378,3.3141274229685465
3.642856225371361,3.3368901621500653
3.6535381972789764,3.2964126459757486
3.6394862681627274,3.42617343266805
3.667020708322525,3.384243033091227
3.6379570215940475,3.284634070078532
3.642417088150978,3.352324170430501
3.6157678961753845,3.2832275123596193
3.616382598876953,3.250876633961995
3.6235182881355286,3.2498254013061523
3.651243641972542,3.2718447704315183
3.6321874856948853,3.2914729042053223
3.6049009561538696,3.214922073364258
3.6038424223661423,3.278496063232422
3.602121040225029,3.2772360293070477
3.659340649843216,3.2363128967285157
3.5991421043872833,3.301506866455078
3.6017965376377106,3.215697970708211
3.573811396956444,3.262330716451009
3.615572467446327,3.346868292490641
3.5861211121082306,3.2931914609273276
3.59059602022171,3.380380816141764
3.5910634547472,3.3948882497151693
