train_loss,valid_loss
4.659181088209152,4.558567282358806
4.678890615701675,4.600922940572103
4.5939299166202545,4.560042259216309
4.585881635546684,4.512188654581705
4.564653679728508,4.498545433044433
4.534196525812149,4.571977386474609
4.5036429315805435,4.425468939463298
4.42739400267601,4.484064697265625
4.406000420451164,4.270815759023031
4.297899812459946,4.351582857767741
4.2299333065748215,4.108442909240723
4.176027372479439,4.072488547007243
4.073062665760517,4.143385522206624
4.019783355295658,3.913679673512777
4.005477391183376,3.8425097166697184
3.8722140565514565,3.7954621671040853
3.8198346346616745,3.731710287729899
3.782092012465,3.7012807604471845
3.7308571711182594,3.630140277862549
3.675935387611389,3.618013693491618
3.643083244562149,3.5809619954427085
3.574845105409622,3.519644116719564
3.5581262707710266,3.482119899749756
3.4701922461390495,3.478472801208496
3.491916798055172,3.4530676968892418
3.418123237788677,3.3943457050323484
3.414201535284519,3.4118276449839273
3.3314385637640953,3.3875232067108154
3.3858567997813225,3.4216935125986736
3.275335408747196,3.3459161332448324
3.2437970638275146,3.3521325073242187
3.1886323168873787,3.3327030703226725
3.158112309873104,3.3414987869262696
3.1396673768758774,3.3469283510843915
3.188929930329323,3.3273857282002766
3.0955582186579704,3.2895887152353924
3.084390990436077,3.3075899505615234
3.1689483746886253,3.3055963859558104
3.0717916935682297,3.316377024332682
3.005518488585949,3.313742821375529
2.946590170264244,3.2957698554992674
2.916587322950363,3.3048550821940106
2.915785990655422,3.2778157183329264
2.85646566003561,3.279922255198161
2.863058477640152,3.3155741074879965
2.835014708340168,3.317301951090495
2.820134662091732,3.2709799779256183
2.789863146841526,3.35334715906779
2.741248205304146,3.2916958427429197
2.7648377865552902,3.3254443550109865
2.7358203530311584,3.2997475115458172
2.6751692444086075,3.3272934919993085
2.6619211584329605,3.3750527521769205
2.6715855970978737,3.34979109954834
2.655934251844883,3.3356959648132323
2.6375708281993866,3.340280486424764
2.614384673535824,3.3843886515299477
