train_loss,valid_loss
4.691564738750458,4.605023651123047
4.5384321212768555,4.594741222381592
4.481001794338226,4.603191143035889
4.430298715829849,4.548491920471191
4.367592543363571,4.500231801350911
4.320389300584793,4.546772299448649
4.297368377447128,4.533629969278971
4.223109632730484,4.466010116577149
4.184582620859146,4.49104930750529
4.152939975261688,4.535286127726237
4.095581769943237,4.415437929789225
4.065254628658295,4.284597382863363
4.003588870167732,4.190732069651286
3.961933746933937,4.226029268900553
3.8912434428930283,4.366430636088054
3.8287490755319595,4.2560559883117675
3.772146835923195,4.448102588653565
3.7329209744930267,4.832407661437989
3.663888990879059,3.9140408134460447
3.628921464085579,3.8277309226989744
3.5505942553281784,3.7596524365743003
3.4565059542655945,3.9757146987915037
3.3816627860069275,3.560610299428304
3.3223170340061188,3.313546989440918
3.270207166671753,3.271892078399658
3.1935676634311676,3.2022112929026285
3.130038321018219,2.9511241143544513
3.0435990393161774,2.982565352757772
2.979379430413246,2.898667663574219
2.9206911474466324,2.948552178064982
2.866328001022339,2.9101932938893635
2.8161501586437225,2.860586086908976
2.755437418818474,2.651348834991455
2.7175550013780594,2.661281622568766
2.681794211268425,2.769624932607015
2.625992029905319,2.657375504811605
2.613916262984276,2.518443021138509
2.546777218580246,2.6469787305196126
2.542962461709976,2.4730746637980143
2.5071059465408325,2.6008151709238687
2.4610405266284943,2.430488391240438
2.4270696491003036,2.4484228026072183
2.4119133204221725,2.450223829905192
2.362756296992302,2.438198283513387
2.3563880920410156,2.433350341161092
2.334535464644432,2.406205581665039
2.289026916027069,2.405752971013387
2.291795313358307,2.474347012201945
2.2892457842826843,2.497377565383911
2.25615294277668,2.4523514041900634
2.236819624900818,2.3760666681925455
2.230186328291893,2.440472864151001
2.213039815425873,2.365684935251872
2.1486139595508575,2.3576203428904217
2.1693553924560547,2.3572972405751544
2.1670524030923843,2.296020984013875
2.122152678668499,2.3490617713928224
2.1547157913446426,2.31252886390686
2.116836726665497,2.2870344104766844
2.1006649136543274,2.2874297777811687
2.0750603899359703,2.40445592880249
2.056884303689003,2.4987029774983722
2.0355095714330673,2.3625268789927163
2.0478234961628914,2.3622475973765056
2.0062137246131897,2.3393342132568358
2.0087182968854904,2.4483818537394204
1.9973504170775414,2.24832879447937
1.990667276084423,2.327073605855306
1.966786153614521,2.282444678624471
1.9650445356965065,2.3151456705729165
1.966435082256794,2.2767341372172036
1.9200308173894882,2.3021208101908366
1.9003774523735046,2.3308151429494224
1.9140117317438126,2.2714578851064045
1.898957073688507,2.288950661977132
1.8934203684329987,2.3641730105082193
1.8816604688763618,2.4249469833374024
