id,time,test_loss,epochs,accuracy,depth,dense_neurons,init_filters,use_batchnorm,dropout,batch_size,learning_rate,beta1,beta2,max_epochs
1,1587646394.4019525,4.393518585205078,4,0.05275,3,106,8,True,0.5413870653552808,512,0.005322310735369295,0.5018006652946213,0.9620381342379236,4
2,1587646479.0237489,4.466111698150635,4,0.053,2,123,22,False,0.5499256135309318,512,0.006129575626572019,0.4682916734119923,0.9906494784694294,4
